peak_id	chrom	start	end	score	strand	target_label	biosample_term_name	experiment_accession	selected_file_accession	primary_region_class	overlap_gene_ids	overlap_gene_names	overlap_transcript_ids	n_primary_region_features
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001140	chr1	8095406	8095453	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000301325.1	ENSG00000301325	ENST00000778014.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001196	chr1	8434835	8434883	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000232912.6	RERE-AS1	ENST00000653698.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001477	chr1	8789780	8789852	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000303676.1	ENSG00000303676	ENST00000796433.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001556	chr1	9148728	9148793	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000228526.9	MIR34AHG	ENST00000635687.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001557	chr1	9151064	9151101	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000228526.9	MIR34AHG	ENST00000635687.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001558	chr1	9151437	9151447	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000228526.9	MIR34AHG	ENST00000635687.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001559	chr1	9151553	9151595	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000228526.9	MIR34AHG	ENST00000635687.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001560	chr1	9151732	9151758	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000228526.9;ENSG00000284357.1	MIR34A;MIR34AHG	ENST00000385130.1;ENST00000635687.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001561	chr1	9151826	9151836	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000228526.9	MIR34AHG	ENST00000635687.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001570	chr1	9163277	9163303	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000302015.1	ENSG00000302015	ENST00000783336.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001588	chr1	9181479	9181518	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000228526.9	MIR34AHG	ENST00000635405.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001589	chr1	9181778	9181808	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000228526.9	MIR34AHG	ENST00000635405.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001590	chr1	9181866	9181899	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000228526.9	MIR34AHG	ENST00000437157.4;ENST00000635405.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001592	chr1	9184831	9184853	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000234546.6	LNCTAM34A	ENST00000783010.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001593	chr1	9184911	9184967	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000234546.6	LNCTAM34A	ENST00000783010.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001809	chr1	11069235	11069274	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000230337.5	EXOSC10-AS1	ENST00000715290.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001850	chr1	11843951	11843981	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000276470.1	ENSG00000276470	ENST00000622391.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001855	chr1	11908261	11908268	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000199347.2;ENSG00000285646.3	ENSG00000285646;RNU5E-1	ENST00000362477.2;ENST00000649268.2;ENST00000660618.1;ENST00000661075.1;ENST00000833922.1	5
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002070	chr1	15153398	15153426	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000175147.13	TMEM51-AS1	ENST00000669314.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002071	chr1	15153608	15153651	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000175147.13	TMEM51-AS1	ENST00000669314.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002081	chr1	15164428	15164455	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000204464.8	TMEM51-AS2	ENST00000832098.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002189	chr1	16157101	16157172	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000227959.3	EPHA2-AS1	ENST00000424774.3;ENST00000793381.1;ENST00000793382.1;ENST00000793386.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002211	chr1	16468839	16468872	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000290842.2	CROCCP3	ENST00000263511.8	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002223	chr1	16618772	16618816	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000291072.2	ENSG00000291072	ENST00000639456.2;ENST00000639481.1;ENST00000639594.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002224	chr1	16620022	16620088	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000215908.12;ENSG00000291072.2	CROCCP2;ENSG00000291072	ENST00000412962.4;ENST00000639481.1;ENST00000639594.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002225	chr1	16621156	16621192	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000291072.2	ENSG00000291072	ENST00000715311.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002226	chr1	16621394	16621466	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000291072.2	ENSG00000291072	ENST00000715311.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002228	chr1	16622280	16622322	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000291072.2	ENSG00000291072	ENST00000715311.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002229	chr1	16623834	16623875	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000215908.12	CROCCP2	ENST00000412962.4	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002231	chr1	16624463	16624473	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000215908.12	CROCCP2	ENST00000412962.4	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002236	chr1	16629705	16629746	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000291072.2	ENSG00000291072	ENST00000362058.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002238	chr1	16630433	16630461	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000291072.2	ENSG00000291072	ENST00000362058.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002239	chr1	16630636	16630666	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000291072.2	ENSG00000291072	ENST00000362058.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002240	chr1	16630756	16630794	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000291072.2	ENSG00000291072	ENST00000362058.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002241	chr1	16631476	16631613	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000215908.12;ENSG00000291072.2	CROCCP2;ENSG00000291072	ENST00000362058.2;ENST00000412962.4;ENST00000639456.2;ENST00000715313.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002243	chr1	16633163	16633186	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000215908.12;ENSG00000291072.2	CROCCP2;ENSG00000291072	ENST00000362058.2;ENST00000412962.4;ENST00000639456.2;ENST00000715313.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002257	chr1	16644751	16644789	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000291072.2;ENSG00000293920.1	ENSG00000291072;ENSG00000293920	ENST00000639456.2;ENST00000715311.1;ENST00000715322.1;ENST00000719930.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002258	chr1	16644849	16644891	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000291072.2;ENSG00000293920.1	ENSG00000291072;ENSG00000293920	ENST00000639456.2;ENST00000715311.1;ENST00000715322.1;ENST00000719930.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002259	chr1	16646505	16646516	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000186301.8;ENSG00000293901.1	ENSG00000293901;MST1P2	ENST00000457982.3;ENST00000719727.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002260	chr1	16646596	16646610	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000186301.8;ENSG00000293901.1	ENSG00000293901;MST1P2	ENST00000457982.3;ENST00000719727.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002262	chr1	16647936	16647995	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000186301.8	MST1P2	ENST00000457982.3	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002263	chr1	16648914	16648976	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000186301.8	MST1P2	ENST00000457982.3	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002264	chr1	16649632	16649713	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000186301.8	MST1P2	ENST00000457982.3	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002265	chr1	16649809	16649811	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000186301.8	MST1P2	ENST00000457982.3	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002805	chr1	22025700	22025740	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000218510.9;ENSG00000228397.4	LINC00339;LINC01635	ENST00000634712.2;ENST00000774643.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002820	chr1	22068720	22068758	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000271428.1	MPHOSPH6P1	ENST00000604049.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002846	chr1	23020154	23020177	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000240553.1	ENSG00000240553	ENST00000427154.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002883	chr1	23167305	23167348	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000289014.2	ENSG00000289014	ENST00000691668.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002884	chr1	23167555	23167619	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000289014.2	ENSG00000289014	ENST00000691668.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002886	chr1	23285899	23285918	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000261326.5	LINC01355	ENST00000647667.1;ENST00000655082.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002887	chr1	23285982	23286016	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000261326.5	LINC01355	ENST00000647667.1;ENST00000655082.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002888	chr1	23286120	23286170	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000261326.5	LINC01355	ENST00000647667.1;ENST00000655082.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003111	chr1	25819382	25819452	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000228172.6	ENSG00000228172	ENST00000536896.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003311	chr1	27773857	27773866	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000269971.1	ENSG00000269971	ENST00000602607.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003363	chr1	28508921	28508932	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000242125.3	SNHG3	ENST00000413987.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003364	chr1	28508932	28508967	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000242125.3	SNHG3	ENST00000413987.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003365	chr1	28509309	28509319	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000242125.3	SNHG3	ENST00000413987.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003367	chr1	28510179	28510234	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000242125.3	SNHG3	ENST00000413987.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003368	chr1	28510356	28510418	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000242125.3	SNHG3	ENST00000413987.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003378	chr1	28578806	28578820	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000197989.16;ENSG00000221539.1	SNHG12;SNORD99	ENST00000408612.1;ENST00000775062.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003382	chr1	28579826	28579882	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000197989.16;ENSG00000278274.1	SNHG12;SNORA61	ENST00000384581.1;ENST00000775063.1;ENST00000775065.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003383	chr1	28579882	28579894	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000197989.16;ENSG00000278274.1	SNHG12;SNORA61	ENST00000384581.1;ENST00000775063.1;ENST00000775065.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003387	chr1	28580975	28581047	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000274582.1;ENSG00000280498.1	SNORA16A	ENST00000384342.2;ENST00000628458.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003392	chr1	28648663	28648668	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000229388.2;ENSG00000270103.3;ENSG00000274978.2	ENSG00000270103;RNU11;TAF12-DT	ENST00000387069.2;ENST00000602813.1;ENST00000833535.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003393	chr1	28648668	28648674	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000229388.2;ENSG00000270103.3;ENSG00000274978.2	ENSG00000270103;RNU11;TAF12-DT	ENST00000387069.2;ENST00000602813.1;ENST00000833535.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003407	chr1	28877164	28877194	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000233427.1	ENSG00000233427	ENST00000418471.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003408	chr1	28877231	28877258	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000233427.1	ENSG00000233427	ENST00000418471.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003626	chr1	31497678	31497684	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000206981.1	RNU6-40P	ENST00000384254.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003627	chr1	31508335	31508468	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000293391.1	LDC1P	ENST00000562339.5	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003824	chr1	33032224	33032277	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000236065.3	ENSG00000236065	ENST00000427524.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003845	chr1	33325340	33325403	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000225313.6	ENSG00000225313	ENST00000587696.2;ENST00000588828.1;ENST00000624012.1;ENST00000627421.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004225	chr1	39559224	39559261	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000291129.2	PPIEL	ENST00000331856.7;ENST00000642822.2;ENST00000688592.1;ENST00000728704.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004281	chr1	40503509	40503571	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000238287.2	EXO5-DT	ENST00000834034.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004308	chr1	40754370	40754394	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000198974.3	MIR30E	ENST00000362104.3	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004512	chr1	42961053	42961096	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000283973.3	ENSG00000283973	ENST00000640492.1;ENST00000755544.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004917	chr1	44547409	44547415	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000308471.1	ENSG00000308471	ENST00000834283.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004993	chr1	44721869	44721903	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000199377.2	RNU5F-1	ENST00000362507.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004996	chr1	44775863	44775873	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000264294.1	SNORD55	ENST00000581525.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004998	chr1	44775930	44775939	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000264294.1;ENSG00000299627.1	ENSG00000299627;SNORD55	ENST00000581525.1;ENST00000765230.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004999	chr1	44776492	44776500	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000200913.1	SNORD46	ENST00000364043.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0005158	chr1	46046895	46046921	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000226957.1	ENSG00000226957	ENST00000450004.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0005241	chr1	48103809	48103836	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000279096.3	ENSG00000279096	ENST00000640049.1	1
