peak_id	chrom	start	end	score	strand	target_label	biosample_term_name	experiment_accession	selected_file_accession	primary_region_class	overlap_gene_ids	overlap_gene_names	overlap_transcript_ids	n_primary_region_features
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0091543	chr11	10508153	10508182	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0120283	chr16	16149366	16149422	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0138259	chr19	302476	302520	1000	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0138260	chr19	302671	302712	1000	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0138261	chr19	302727	302757	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0138265	chr19	304008	304039	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0138266	chr19	304062	304098	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0138268	chr19	304642	304657	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0146137	chr20	22580606	22580645	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0148595	chr20	46709508	46709576	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0152968	chr22	21754872	21754953	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0153010	chr22	22106730	22106736	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0153011	chr22	22106736	22106757	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0158018	chrX	55181634	55181704	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0158019	chrX	55182091	55182147	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0159879	chrX	150673165	150673186	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160476	chr14_GL000194v1_random	67612	67653	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160477	chr14_GL000194v1_random	69112	69153	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160479	chr14_GL000194v1_random	72725	72776	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160480	chr14_GL000194v1_random	72823	72859	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160487	chr14_GL000194v1_random	97634	97674	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160489	chr14_GL000194v1_random	106253	106300	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160490	chr14_GL000194v1_random	106363	106381	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160491	chr16_KI270728v1_random	1236975	1237025	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160492	chr1_KI270711v1_random	7976	7993	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160494	chr1_KI270711v1_random	8608	8646	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160495	chr1_KI270711v1_random	11255	11317	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160496	chrUn_GL000195v1	48478	48532	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160497	chrUn_GL000218v1	52801	52839	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0160498	chrUn_GL000218v1	53822	53869	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	intergenic				0
