peak_id	chrom	start	end	score	strand	target_label	biosample_term_name	experiment_accession	selected_file_accession	primary_region_class	overlap_gene_ids	overlap_gene_names	overlap_transcript_ids	n_primary_region_features
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002602	chr1	28578753	28578803	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000197989.16;ENSG00000221539.1	SNHG12;SNORD99	ENST00000408612.1;ENST00000775062.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002604	chr1	28579762	28579823	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000197989.16;ENSG00000278274.1	SNHG12;SNORA61	ENST00000384581.1;ENST00000775063.1;ENST00000775065.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002606	chr1	28580394	28580418	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000273544.1	SNORA44	ENST00000384584.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002607	chr1	28580449	28580476	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000197989.16;ENSG00000273544.1	SNHG12;SNORA44	ENST00000384584.1;ENST00000481220.6	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002609	chr1	28580944	28580971	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000274582.1;ENSG00000280498.1	SNORA16A	ENST00000384342.2;ENST00000628458.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002615	chr1	28648617	28648620	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000229388.2;ENSG00000270103.3;ENSG00000274978.2	ENSG00000270103;RNU11;TAF12-DT	ENST00000387069.2;ENST00000602813.1;ENST00000833535.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002616	chr1	28648622	28648652	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000229388.2;ENSG00000270103.3;ENSG00000274978.2	ENSG00000270103;RNU11;TAF12-DT	ENST00000387069.2;ENST00000602813.1;ENST00000833535.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002617	chr1	28648652	28648659	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000229388.2;ENSG00000270103.3;ENSG00000274978.2	ENSG00000270103;RNU11;TAF12-DT	ENST00000387069.2;ENST00000602813.1;ENST00000833535.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002815	chr1	30936556	30936617	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000307336.1	ENSG00000307336	ENST00000825160.1;ENST00000825161.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0003496	chr1	38089187	38089251	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000265596.1	MIR3659	ENST00000582606.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0003748	chr1	40690442	40690497	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000272145.3	NFYC-AS1	ENST00000606277.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0003749	chr1	40691357	40691419	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000272145.3	NFYC-AS1	ENST00000606277.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0003841	chr1	42659041	42659102	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000285728.4	ENSG00000285728	ENST00000649886.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0003842	chr1	42659130	42659156	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000285728.4	ENSG00000285728	ENST00000649886.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0004052	chr1	44035367	44035412	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000308853.1	ENSG00000308853	ENST00000836870.1;ENST00000836871.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0004053	chr1	44035421	44035502	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000308853.1	ENSG00000308853	ENST00000836870.1;ENST00000836871.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0004054	chr1	44035515	44035551	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000308853.1	ENSG00000308853	ENST00000836871.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0004117	chr1	44731074	44731120	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000200169.2	RNU5D-1	ENST00000363299.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0004129	chr1	44775895	44775923	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000264294.1	SNORD55	ENST00000581525.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0004133	chr1	44776529	44776561	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000200913.1	SNORD46	ENST00000364043.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0004140	chr1	44777881	44777901	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000202031.1	SNORD38A	ENST00000365161.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0004143	chr1	44778410	44778449	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000207421.1;ENSG00000281859.1	SNORD38B	ENST00000384690.1;ENST00000625943.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0004477	chr1	50780506	50780568	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000230585.2	PHB1P12	ENST00000453979.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0004590	chr1	51461834	51461916	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000238140.1	ENSG00000238140	ENST00000424246.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0004808	chr1	53307423	53307490	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000232762.1	ENSG00000232762	ENST00000446686.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005582	chr1	75787064	75787150	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000206620.1	SNORD45C	ENST00000383893.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005585	chr1	75787920	75787954	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000207241.1	SNORD45A	ENST00000384512.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005588	chr1	75789491	75789544	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000201487.1	SNORD45B	ENST00000364617.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005827	chr1	89546217	89546265	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000297773.1	ENSG00000297773	ENST00000750878.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005847	chr1	89626955	89626982	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000231999.9	LRRC8C-DT	ENST00000666432.3	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005880	chr1	89853908	89853978	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000302992.1	ENSG00000302992	ENST00000790893.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005881	chr1	89854152	89854201	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000302992.1	ENSG00000302992	ENST00000790893.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006049	chr1	92837310	92837338	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000206680.1	SNORD21	ENST00000383953.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006053	chr1	92840815	92840848	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000207523.1	SNORA66	ENST00000384792.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006142	chr1	93847614	93847662	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000260464.1	ENSG00000260464	ENST00000565336.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006187	chr1	95243152	95243230	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000228852.6	ENSG00000228852	ENST00000444665.5	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006253	chr1	100265735	100265778	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000224616.5	RTCA-AS1	ENST00000670421.3	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006415	chr1	109100241	109100246	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2;ENST00000764982.1;ENST00000764983.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006416	chr1	109100246	109100251	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2;ENST00000764982.1;ENST00000764983.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006417	chr1	109100251	109100254	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2;ENST00000764982.1;ENST00000764983.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006418	chr1	109100254	109100261	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2;ENST00000764982.1;ENST00000764983.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006419	chr1	109100261	109100266	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2;ENST00000764982.1;ENST00000764983.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006420	chr1	109100266	109100269	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2;ENST00000764982.1;ENST00000764983.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006421	chr1	109100269	109100274	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006422	chr1	109100274	109100276	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006423	chr1	109100276	109100280	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006424	chr1	109100280	109100288	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006425	chr1	109100288	109100291	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006426	chr1	109100291	109100300	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006427	chr1	109100300	109100302	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006428	chr1	109100302	109100310	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006429	chr1	109100310	109100316	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006430	chr1	109100316	109100320	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006431	chr1	109100320	109100325	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006432	chr1	109100325	109100328	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006433	chr1	109100328	109100332	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006434	chr1	109100332	109100344	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006435	chr1	109100344	109100368	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006603	chr1	110372842	110372875	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000224699.13	LAMTOR5-AS1	ENST00000767673.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006604	chr1	110372951	110373021	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000224699.13	LAMTOR5-AS1	ENST00000767673.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0006941	chr1	116390984	116391040	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000203865.13	ATP1A1-AS1	ENST00000675742.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0007521	chr1	153945510	153945588	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000289935.2;ENSG00000308776.1	ENSG00000289935;ENSG00000308776	ENST00000701843.2;ENST00000836316.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0007606	chr1	154329237	154329288	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000305636.1	ENSG00000305636	ENST00000812093.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0007691	chr1	155316846	155316926	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000225855.8	RUSC1-AS1	ENST00000446880.5;ENST00000543656.3;ENST00000746586.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0007692	chr1	155318388	155318453	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000225855.8	RUSC1-AS1	ENST00000446880.5;ENST00000543656.3;ENST00000746586.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0007805	chr1	155919908	155920040	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000207475.1	SNORA80E	ENST00000384744.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0007810	chr1	155925957	155926056	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000280466.1;ENSG00000281394.1	SCARNA4	ENST00000625402.1;ENST00000629045.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0007926	chr1	156643548	156643625	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000272405.1	ENSG00000272405	ENST00000605886.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0008615	chr1	173864153	173864196	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000234741.11	GAS5	ENST00000690941.2;ENST00000828023.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0008616	chr1	173864367	173864420	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000234741.11	GAS5	ENST00000685107.2;ENST00000690941.2;ENST00000691056.2	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0008618	chr1	173864835	173864912	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000234741.11	GAS5	ENST00000685107.2;ENST00000690941.2	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0008621	chr1	173865360	173865405	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000234741.11	GAS5	ENST00000691056.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0008625	chr1	173865961	173866027	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000234741.11	GAS5	ENST00000828000.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0008627	chr1	173866634	173866695	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000234741.11	GAS5	ENST00000828000.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0008631	chr1	173867682	173867713	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000234741.11	GAS5	ENST00000451607.5	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0008808	chr1	175968416	175968463	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000252906.1	SCARNA3	ENST00000517097.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0009452	chr1	198197817	198197843	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000232824.1	PRR13P1	ENST00000456678.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0009735	chr1	203805986	203806006	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	exon	ENSG00000227417.3	ENSG00000227417	ENST00000432760.2	1
