peak_id	chrom	start	end	score	strand	target_label	biosample_term_name	experiment_accession	selected_file_accession	primary_region_class	overlap_gene_ids	overlap_gene_names	overlap_transcript_ids	n_primary_region_features
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000363	chr1	1785482	1785517	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000378609.9;ENST00000610897.4;ENST00000615252.5;ENST00000703692.1;ENST00000703693.1;ENST00000703694.1;ENST00000703696.1;ENST00000703697.1;ENST00000703699.1;ENST00000703700.1;ENST00000703701.1;ENST00000703702.1;ENST00000703703.1;ENST00000703704.1;ENST00000899366.1;ENST00000899367.1;ENST00000899368.1;ENST00000899369.1;ENST00000899370.1;ENST00000899373.1;ENST00000899374.1;ENST00000899375.1;ENST00000899376.1;ENST00000899377.1;ENST00000899378.1;ENST00000899379.1;ENST00000899387.1;ENST00000899388.1;ENST00000899389.1;ENST00000916682.1;ENST00000916683.1;ENST00000916684.1;ENST00000916685.1;ENST00000916686.1;ENST00000916687.1;ENST00000916688.1;ENST00000916689.1;ENST00000916690.1;ENST00000916691.1;ENST00000916692.1;ENST00000916693.1;ENST00000916694.1;ENST00000916695.1;ENST00000916696.1;ENST00000916697.1;ENST00000916698.1;ENST00000916699.1;ENST00000916700.1;ENST00000916701.1;ENST00000916702.1;ENST00000916703.1;ENST00000916705.1;ENST00000916713.1;ENST00000947516.1;ENST00000947517.1;ENST00000947518.1;ENST00000947519.1;ENST00000947520.1;ENST00000947521.1;ENST00000947522.1;ENST00000947523.1;ENST00000947524.1;ENST00000947525.1;ENST00000947526.1;ENST00000947527.1;ENST00000947528.1;ENST00000947530.1;ENST00000947532.1;ENST00000947533.1;ENST00000947534.1;ENST00000947540.1	71
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000364	chr1	1785993	1786041	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000378609.9;ENST00000610897.4;ENST00000615252.5;ENST00000703692.1;ENST00000703693.1;ENST00000703694.1;ENST00000703696.1;ENST00000703697.1;ENST00000703699.1;ENST00000703700.1;ENST00000703701.1;ENST00000703702.1;ENST00000703703.1;ENST00000703704.1;ENST00000703705.1;ENST00000703706.1;ENST00000703707.1;ENST00000703708.1;ENST00000703709.1;ENST00000899366.1;ENST00000899367.1;ENST00000899368.1;ENST00000899369.1;ENST00000899370.1;ENST00000899372.1;ENST00000899373.1;ENST00000899374.1;ENST00000899375.1;ENST00000899376.1;ENST00000899377.1;ENST00000899378.1;ENST00000899379.1;ENST00000899380.1;ENST00000899384.1;ENST00000899387.1;ENST00000899388.1;ENST00000899389.1;ENST00000916682.1;ENST00000916683.1;ENST00000916684.1;ENST00000916685.1;ENST00000916686.1;ENST00000916687.1;ENST00000916688.1;ENST00000916689.1;ENST00000916690.1;ENST00000916691.1;ENST00000916692.1;ENST00000916693.1;ENST00000916694.1;ENST00000916695.1;ENST00000916696.1;ENST00000916697.1;ENST00000916698.1;ENST00000916699.1;ENST00000916700.1;ENST00000916701.1;ENST00000916702.1;ENST00000916703.1;ENST00000916704.1;ENST00000916705.1;ENST00000916713.1;ENST00000947516.1;ENST00000947517.1;ENST00000947518.1;ENST00000947519.1;ENST00000947520.1;ENST00000947521.1;ENST00000947522.1;ENST00000947523.1;ENST00000947524.1;ENST00000947525.1;ENST00000947526.1;ENST00000947527.1;ENST00000947528.1;ENST00000947529.1;ENST00000947530.1;ENST00000947531.1;ENST00000947532.1;ENST00000947533.1;ENST00000947534.1;ENST00000947535.1;ENST00000947536.1;ENST00000947537.1;ENST00000947540.1;ENST00000947541.1	86
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000365	chr1	1786313	1786322	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000378609.9;ENST00000610897.4;ENST00000615252.5;ENST00000703692.1;ENST00000703693.1;ENST00000703694.1;ENST00000703696.1;ENST00000703697.1;ENST00000703699.1;ENST00000703700.1;ENST00000703701.1;ENST00000703702.1;ENST00000703703.1;ENST00000703704.1;ENST00000703705.1;ENST00000703706.1;ENST00000703707.1;ENST00000703708.1;ENST00000703709.1;ENST00000899366.1;ENST00000899367.1;ENST00000899368.1;ENST00000899369.1;ENST00000899370.1;ENST00000899372.1;ENST00000899373.1;ENST00000899374.1;ENST00000899375.1;ENST00000899376.1;ENST00000899377.1;ENST00000899378.1;ENST00000899379.1;ENST00000899380.1;ENST00000899384.1;ENST00000899387.1;ENST00000899388.1;ENST00000899389.1;ENST00000916682.1;ENST00000916683.1;ENST00000916684.1;ENST00000916685.1;ENST00000916686.1;ENST00000916687.1;ENST00000916688.1;ENST00000916689.1;ENST00000916690.1;ENST00000916691.1;ENST00000916692.1;ENST00000916693.1;ENST00000916694.1;ENST00000916695.1;ENST00000916696.1;ENST00000916697.1;ENST00000916698.1;ENST00000916699.1;ENST00000916700.1;ENST00000916701.1;ENST00000916702.1;ENST00000916703.1;ENST00000916704.1;ENST00000916705.1;ENST00000916713.1;ENST00000947516.1;ENST00000947517.1;ENST00000947518.1;ENST00000947519.1;ENST00000947520.1;ENST00000947521.1;ENST00000947522.1;ENST00000947523.1;ENST00000947524.1;ENST00000947525.1;ENST00000947526.1;ENST00000947527.1;ENST00000947528.1;ENST00000947529.1;ENST00000947530.1;ENST00000947531.1;ENST00000947532.1;ENST00000947533.1;ENST00000947534.1;ENST00000947535.1;ENST00000947536.1;ENST00000947537.1;ENST00000947540.1;ENST00000947541.1	86
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000366	chr1	1786886	1786905	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000378609.9;ENST00000610897.4;ENST00000615252.5;ENST00000703692.1;ENST00000703693.1;ENST00000703694.1;ENST00000703696.1;ENST00000703697.1;ENST00000703699.1;ENST00000703700.1;ENST00000703701.1;ENST00000703702.1;ENST00000703703.1;ENST00000703704.1;ENST00000703705.1;ENST00000703706.1;ENST00000703707.1;ENST00000703708.1;ENST00000703709.1;ENST00000703710.1;ENST00000899366.1;ENST00000899367.1;ENST00000899368.1;ENST00000899369.1;ENST00000899370.1;ENST00000899371.1;ENST00000899372.1;ENST00000899373.1;ENST00000899374.1;ENST00000899375.1;ENST00000899376.1;ENST00000899377.1;ENST00000899378.1;ENST00000899379.1;ENST00000899380.1;ENST00000899381.1;ENST00000899382.1;ENST00000899383.1;ENST00000899384.1;ENST00000899385.1;ENST00000899386.1;ENST00000899387.1;ENST00000899388.1;ENST00000899389.1;ENST00000916682.1;ENST00000916683.1;ENST00000916684.1;ENST00000916685.1;ENST00000916686.1;ENST00000916687.1;ENST00000916688.1;ENST00000916689.1;ENST00000916690.1;ENST00000916691.1;ENST00000916692.1;ENST00000916693.1;ENST00000916694.1;ENST00000916695.1;ENST00000916696.1;ENST00000916697.1;ENST00000916698.1;ENST00000916699.1;ENST00000916700.1;ENST00000916701.1;ENST00000916702.1;ENST00000916703.1;ENST00000916704.1;ENST00000916705.1;ENST00000916706.1;ENST00000916707.1;ENST00000916708.1;ENST00000916709.1;ENST00000916710.1;ENST00000916711.1;ENST00000916712.1;ENST00000916713.1;ENST00000916714.1;ENST00000916715.1;ENST00000947516.1;ENST00000947517.1;ENST00000947518.1;ENST00000947519.1;ENST00000947520.1;ENST00000947521.1;ENST00000947522.1;ENST00000947523.1;ENST00000947524.1;ENST00000947525.1;ENST00000947526.1;ENST00000947527.1;ENST00000947528.1;ENST00000947529.1;ENST00000947530.1;ENST00000947531.1;ENST00000947532.1;ENST00000947533.1;ENST00000947534.1;ENST00000947535.1;ENST00000947536.1;ENST00000947537.1;ENST00000947538.1;ENST00000947539.1;ENST00000947540.1;ENST00000947541.1	104
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000367	chr1	1786997	1787044	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000378609.9;ENST00000610897.4;ENST00000615252.5;ENST00000703692.1;ENST00000703693.1;ENST00000703694.1;ENST00000703696.1;ENST00000703697.1;ENST00000703699.1;ENST00000703700.1;ENST00000703701.1;ENST00000703702.1;ENST00000703703.1;ENST00000703704.1;ENST00000703705.1;ENST00000703706.1;ENST00000703707.1;ENST00000703708.1;ENST00000703709.1;ENST00000703710.1;ENST00000703711.1;ENST00000899366.1;ENST00000899367.1;ENST00000899368.1;ENST00000899369.1;ENST00000899370.1;ENST00000899371.1;ENST00000899372.1;ENST00000899373.1;ENST00000899374.1;ENST00000899375.1;ENST00000899376.1;ENST00000899377.1;ENST00000899378.1;ENST00000899379.1;ENST00000899380.1;ENST00000899381.1;ENST00000899382.1;ENST00000899383.1;ENST00000899384.1;ENST00000899385.1;ENST00000899386.1;ENST00000899387.1;ENST00000899388.1;ENST00000899389.1;ENST00000916682.1;ENST00000916683.1;ENST00000916684.1;ENST00000916685.1;ENST00000916686.1;ENST00000916687.1;ENST00000916688.1;ENST00000916689.1;ENST00000916690.1;ENST00000916691.1;ENST00000916692.1;ENST00000916693.1;ENST00000916694.1;ENST00000916695.1;ENST00000916696.1;ENST00000916697.1;ENST00000916698.1;ENST00000916699.1;ENST00000916700.1;ENST00000916701.1;ENST00000916702.1;ENST00000916703.1;ENST00000916704.1;ENST00000916705.1;ENST00000916706.1;ENST00000916707.1;ENST00000916708.1;ENST00000916709.1;ENST00000916710.1;ENST00000916711.1;ENST00000916712.1;ENST00000916713.1;ENST00000916714.1;ENST00000916715.1;ENST00000947516.1;ENST00000947517.1;ENST00000947518.1;ENST00000947519.1;ENST00000947520.1;ENST00000947521.1;ENST00000947522.1;ENST00000947523.1;ENST00000947524.1;ENST00000947525.1;ENST00000947526.1;ENST00000947527.1;ENST00000947528.1;ENST00000947529.1;ENST00000947530.1;ENST00000947531.1;ENST00000947532.1;ENST00000947533.1;ENST00000947534.1;ENST00000947535.1;ENST00000947536.1;ENST00000947537.1;ENST00000947538.1;ENST00000947539.1;ENST00000947540.1;ENST00000947541.1	105
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000382	chr1	1815847	1815854	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000703705.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000383	chr1	1817838	1817878	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000703705.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000385	chr1	1825396	1825412	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000615252.5	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000386	chr1	1825470	1825500	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000378609.9;ENST00000610897.4;ENST00000615252.5;ENST00000703692.1;ENST00000703693.1;ENST00000703694.1;ENST00000703696.1;ENST00000703697.1;ENST00000703699.1;ENST00000703700.1;ENST00000703701.1;ENST00000703702.1;ENST00000703703.1;ENST00000703704.1;ENST00000703706.1;ENST00000703707.1;ENST00000703708.1;ENST00000703709.1;ENST00000703710.1;ENST00000703711.1;ENST00000899366.1;ENST00000899367.1;ENST00000899368.1;ENST00000899369.1;ENST00000899370.1;ENST00000899371.1;ENST00000899372.1;ENST00000899373.1;ENST00000899374.1;ENST00000899375.1;ENST00000899376.1;ENST00000899377.1;ENST00000899378.1;ENST00000899379.1;ENST00000899380.1;ENST00000899381.1;ENST00000899382.1;ENST00000899383.1;ENST00000899384.1;ENST00000899385.1;ENST00000899386.1;ENST00000899387.1;ENST00000899388.1;ENST00000899389.1;ENST00000916682.1;ENST00000916683.1;ENST00000916684.1;ENST00000916685.1;ENST00000916686.1;ENST00000916687.1;ENST00000916688.1;ENST00000916689.1;ENST00000916690.1;ENST00000916691.1;ENST00000916692.1;ENST00000916693.1;ENST00000916694.1;ENST00000916695.1;ENST00000916696.1;ENST00000916697.1;ENST00000916698.1;ENST00000916699.1;ENST00000916700.1;ENST00000916701.1;ENST00000916702.1;ENST00000916703.1;ENST00000916704.1;ENST00000916705.1;ENST00000916706.1;ENST00000916707.1;ENST00000916708.1;ENST00000916709.1;ENST00000916710.1;ENST00000916711.1;ENST00000916712.1;ENST00000916713.1;ENST00000916714.1;ENST00000916715.1;ENST00000947516.1;ENST00000947517.1;ENST00000947518.1;ENST00000947519.1;ENST00000947520.1;ENST00000947521.1;ENST00000947522.1;ENST00000947523.1;ENST00000947524.1;ENST00000947525.1;ENST00000947526.1;ENST00000947527.1;ENST00000947528.1;ENST00000947529.1;ENST00000947530.1;ENST00000947531.1;ENST00000947532.1;ENST00000947533.1;ENST00000947534.1;ENST00000947535.1;ENST00000947536.1;ENST00000947537.1;ENST00000947538.1;ENST00000947539.1;ENST00000947540.1;ENST00000947541.1	104
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000395	chr1	1848009	1848061	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000703693.1;ENST00000703708.1;ENST00000899380.1;ENST00000899385.1;ENST00000916689.1;ENST00000916691.1;ENST00000916708.1;ENST00000916711.1;ENST00000916712.1;ENST00000947517.1;ENST00000947521.1;ENST00000947527.1;ENST00000947534.1;ENST00000947535.1;ENST00000947537.1	15
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000404	chr1	1869260	1869290	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000916683.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000407	chr1	1874104	1874131	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000899369.1;ENST00000899370.1;ENST00000899381.1;ENST00000947539.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000411	chr1	1880934	1880968	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000078369.20	GNB1	ENST00000916715.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000422	chr1	2184650	2184691	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000162585.18	FAAP20	ENST00000400919.7	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000426	chr1	2194722	2194756	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000162585.18	FAAP20	ENST00000378546.9;ENST00000400919.7;ENST00000904918.1;ENST00000904919.1;ENST00000904920.1;ENST00000925510.1	6
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000478	chr1	2307275	2307316	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000157933.12	SKI	ENST00000378536.5;ENST00000851187.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000480	chr1	2308671	2308733	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000157933.12	SKI	ENST00000378536.5;ENST00000851187.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000489	chr1	2392986	2393015	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000157916.21	RER1	ENST00000874476.1;ENST00000874485.1;ENST00000874486.1;ENST00000920617.1;ENST00000920621.1;ENST00000920623.1;ENST00000954666.1;ENST00000954669.1	8
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000492	chr1	2393888	2393943	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000157916.21	RER1	ENST00000874476.1;ENST00000920621.1;ENST00000954669.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000493	chr1	2395701	2395742	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000157916.21	RER1	ENST00000488353.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000494	chr1	2395789	2395842	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000157916.21	RER1	ENST00000378512.5;ENST00000378513.7;ENST00000378518.5;ENST00000488353.2;ENST00000605895.6;ENST00000874469.1;ENST00000874470.1;ENST00000874471.1;ENST00000874472.1;ENST00000874473.1;ENST00000874474.1;ENST00000874475.1;ENST00000874476.1;ENST00000874477.1;ENST00000874478.1;ENST00000874479.1;ENST00000874480.1;ENST00000874481.1;ENST00000874482.1;ENST00000874483.1;ENST00000874484.1;ENST00000874485.1;ENST00000874486.1;ENST00000920616.1;ENST00000920617.1;ENST00000920618.1;ENST00000920619.1;ENST00000920620.1;ENST00000920621.1;ENST00000920622.1;ENST00000920623.1;ENST00000920624.1;ENST00000920625.1;ENST00000920626.1;ENST00000920627.1;ENST00000920628.1;ENST00000920629.1;ENST00000920630.1;ENST00000954665.1;ENST00000954666.1;ENST00000954667.1;ENST00000954668.1;ENST00000954669.1;ENST00000954670.1	44
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000501	chr1	2402989	2403042	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000157916.21	RER1	ENST00000378512.5;ENST00000378513.7	2
