peak_id	chrom	start	end	score	strand	target_label	biosample_term_name	experiment_accession	selected_file_accession	primary_region_class	overlap_gene_ids	overlap_gene_names	overlap_transcript_ids	n_primary_region_features
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012176	chr2	10190329	10190420	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012177	chr2	10190420	10190532	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012178	chr2	10193912	10193943	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012180	chr2	10194463	10194503	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012182	chr2	10205476	10205505	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012185	chr2	10209579	10209679	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012186	chr2	10210244	10210290	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012860	chr2	26798896	26798949	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000115163.16	CENPA		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012889	chr2	27050785	27050888	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000084693.17	AGBL5		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0013067	chr2	28803088	28803143	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000163806.16	SPDYA		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0016694	chr2	151796121	151796148	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000162980.18	ARL5A		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0016695	chr2	151796170	151796265	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000162980.18	ARL5A		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0017725	chr2	181067797	181067845	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000170035.17	UBE2E3		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018025	chr2	196735877	196735910	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144395.18	CCDC150		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018547	chr2	216030900	216030923	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000115425.15;ENSG00000118242.17	MREG;PECR		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018952	chr2	232862809	232862854	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000182600.10	SNORC		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018953	chr2	232862862	232862920	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000182600.10	SNORC		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019608	chr3	3729427	3729466	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019610	chr3	3905678	3905718	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019613	chr3	4119673	4119712	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019614	chr3	4122936	4122951	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019615	chr3	4151116	4151164	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019616	chr3	4180656	4180696	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019617	chr3	4225531	4225568	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019618	chr3	4227136	4227233	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019619	chr3	4252300	4252366	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019623	chr3	4334517	4334578	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019625	chr3	4338420	4338517	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019626	chr3	4340044	4340112	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019627	chr3	4340255	4340317	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019628	chr3	4349783	4349807	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019841	chr3	8782529	8782558	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000070950.11;ENSG00000182533.7	CAV3;RAD18		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019843	chr3	8868125	8868191	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000070950.11	RAD18		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019847	chr3	8869914	8869983	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000070950.11	RAD18		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0021235	chr3	38534380	38534437	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000157036.14	EXOG		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0021980	chr3	48560129	48560206	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000114268.13	PFKFB4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0024290	chr3	144000446	144000506	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000181744.9	DIPK2A		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0024291	chr3	144029105	144029177	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000181744.9	DIPK2A		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026336	chr4	1632924	1633124	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000174137.14	FAM53A		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0028213	chr4	80101716	80101769	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000163297.19	ANTXR2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029228	chr4	139403330	139403378	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000164134.15	NAA15		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0029229	chr4	139403404	139403441	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000164134.15	NAA15		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030108	chr5	856118	856226	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000028310.19;ENSG00000188818.13	BRD9;ZDHHC11		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030109	chr5	856283	856301	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000028310.19;ENSG00000188818.13	BRD9;ZDHHC11		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030110	chr5	856373	856441	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000028310.19;ENSG00000188818.13	BRD9;ZDHHC11		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030111	chr5	856450	856505	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000028310.19;ENSG00000188818.13	BRD9;ZDHHC11		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030112	chr5	856515	856557	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000028310.19;ENSG00000188818.13	BRD9;ZDHHC11		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030113	chr5	856569	856699	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000028310.19;ENSG00000188818.13	BRD9;ZDHHC11		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030114	chr5	856699	856805	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000028310.19;ENSG00000188818.13	BRD9;ZDHHC11		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030115	chr5	856805	856869	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000028310.19;ENSG00000188818.13	BRD9;ZDHHC11		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030116	chr5	856874	856911	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000028310.19;ENSG00000188818.13	BRD9;ZDHHC11		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030117	chr5	856952	857004	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000028310.19;ENSG00000188818.13	BRD9;ZDHHC11		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030118	chr5	857012	857077	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000028310.19;ENSG00000188818.13	BRD9;ZDHHC11		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0030479	chr5	18730499	18730568	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000248693.2	LINC02100		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0031498	chr5	65832344	65832390	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000123213.24	NLN		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0032694	chr5	116306920	116306980	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000145781.10	COMMD10		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0032695	chr5	116307083	116307133	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000145781.10	COMMD10		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0032803	chr5	122057487	122057519	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000151304.7	SRFBP1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0032804	chr5	122058538	122058597	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000151304.7	SRFBP1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0032805	chr5	122062872	122062906	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000151304.7	SRFBP1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033815	chr5	141315236	141315323	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000178913.9	TAF7		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033944	chr5	145472928	145472987	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033946	chr5	145485923	145485989	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033948	chr5	145505046	145505095	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033952	chr5	145522367	145522409	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033954	chr5	145528651	145528709	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033958	chr5	145566294	145566334	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033963	chr5	145584628	145584672	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033964	chr5	145586917	145586985	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033965	chr5	145587696	145587726	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033966	chr5	145592432	145592479	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033967	chr5	145595136	145595190	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033968	chr5	145595453	145595494	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033970	chr5	145598597	145598630	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033973	chr5	145620777	145620836	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033976	chr5	145625177	145625257	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033977	chr5	145634926	145634998	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033982	chr5	145672255	145672294	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033986	chr5	145692309	145692383	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033988	chr5	145696251	145696404	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0033991	chr5	145699351	145699410	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000186314.13	PRELID2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0037094	chr6	32961199	32961225	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000204257.16	HLA-DMA		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0037773	chr6	41048731	41048765	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000124596.18	OARD1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0037774	chr6	41048996	41049051	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000124596.18	OARD1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0039653	chr6	126197193	126197225	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000066651.21	TRMT11		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040302	chr6	148287667	148287746	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000111961.20	SASH1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040303	chr6	148329637	148329697	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000111961.20	SASH1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040752	chr6	158232498	158232520	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130338.13	TULP4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040753	chr6	158232586	158232674	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130338.13	TULP4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040754	chr6	158233581	158233638	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130338.13	TULP4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040756	chr6	158243389	158243463	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130338.13	TULP4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040757	chr6	158243869	158243924	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130338.13	TULP4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040758	chr6	158246032	158246108	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130338.13	TULP4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040759	chr6	158247606	158247666	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130338.13	TULP4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040761	chr6	158255587	158255634	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130338.13	TULP4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040762	chr6	158256286	158256374	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130338.13	TULP4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040764	chr6	158259481	158259524	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130338.13	TULP4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0040765	chr6	158263024	158263093	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130338.13	TULP4		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0043218	chr7	43635532	43635588	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000106603.21;ENSG00000164543.8	COA1;STK17A		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0044342	chr7	91858338	91858383	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000127989.15	MTERF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0045869	chr7	113990678	113990708	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000154415.8	PPP1R3A		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0045870	chr7	114018652	114018690	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000154415.8	PPP1R3A		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0046279	chr7	127352854	127352915	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000048405.12	ZNF800		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0046285	chr7	127365203	127365257	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000048405.12	ZNF800		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0046286	chr7	127366581	127366644	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000048405.12	ZNF800		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0047471	chr7	140329018	140329087	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000157800.19	SLC37A3		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0048813	chr8	9067401	9067442	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000104626.16	ERI1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0048814	chr8	9106985	9107017	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000104626.16	ERI1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0048956	chr8	16447410	16447442	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000038945.16	MSR1		1
