peak_id	chrom	start	end	score	strand	target_label	biosample_term_name	experiment_accession	selected_file_accession	primary_region_class	overlap_gene_ids	overlap_gene_names	overlap_transcript_ids	n_primary_region_features
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000723	chr1	7844368	7844453	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000049246.16	PER3	ENST00000361923.2;ENST00000377532.8;ENST00000613533.4;ENST00000614998.4;ENST00000893509.1;ENST00000893510.1;ENST00000893511.1;ENST00000893512.1;ENST00000917933.1;ENST00000961535.1;ENST00000961536.1;ENST00000961537.1;ENST00000961538.1;ENST00000961539.1	14
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000734	chr1	8352623	8352659	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000142599.21	RERE	ENST00000337907.7;ENST00000377464.5;ENST00000400908.7;ENST00000465125.2;ENST00000864419.1	5
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000934	chr1	8874899	8874916	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000074800.17	ENO1	ENST00000234590.10;ENST00000647408.1;ENST00000879694.1;ENST00000879695.1;ENST00000879696.1;ENST00000879697.1;ENST00000879698.1;ENST00000879699.1;ENST00000879700.1;ENST00000879701.1;ENST00000879702.1;ENST00000879703.1;ENST00000879704.1;ENST00000879705.1;ENST00000879706.1;ENST00000879707.1;ENST00000935293.1;ENST00000935294.1;ENST00000935295.1;ENST00000935296.1;ENST00000935297.1;ENST00000935298.1;ENST00000935299.1;ENST00000935300.1;ENST00000935301.1;ENST00000935302.1;ENST00000935303.1;ENST00000935304.1;ENST00000935305.1;ENST00000935306.1;ENST00000935307.1;ENST00000971792.1;ENST00000971793.1;ENST00000971794.1;ENST00000971795.1;ENST00000971796.1;ENST00000971797.1;ENST00000971798.1	38
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000935	chr1	8878581	8878627	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000074800.17	ENO1	ENST00000234590.10;ENST00000647408.1;ENST00000879695.1;ENST00000879696.1;ENST00000879697.1;ENST00000879698.1;ENST00000879699.1;ENST00000879700.1;ENST00000879701.1;ENST00000879702.1;ENST00000879703.1;ENST00000935293.1;ENST00000935294.1;ENST00000935295.1;ENST00000935296.1;ENST00000935297.1;ENST00000935298.1;ENST00000935299.1;ENST00000935300.1;ENST00000935301.1;ENST00000935302.1;ENST00000935303.1;ENST00000935304.1;ENST00000935305.1;ENST00000935306.1;ENST00000971792.1;ENST00000971793.1;ENST00000971794.1;ENST00000971795.1;ENST00000971796.1;ENST00000971797.1	31
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000944	chr1	9604801	9604868	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000188807.14	TMEM201	ENST00000340305.9	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000949	chr1	9614606	9614657	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000188807.14	TMEM201	ENST00000340381.11;ENST00000857597.1;ENST00000928149.1;ENST00000928150.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000952	chr1	9687722	9687846	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000171608.19	PIK3CD	ENST00000932636.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0000967	chr1	9930155	9930227	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000162441.13	LZIC	ENST00000377223.6;ENST00000400903.6;ENST00000867510.1;ENST00000867511.1;ENST00000937250.1;ENST00000937251.1;ENST00000937252.1;ENST00000957208.1;ENST00000957209.1;ENST00000957211.1	10
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001018	chr1	10180922	10181006	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000130939.21	UBE4B	ENST00000343090.11;ENST00000672724.1;ENST00000892379.1;ENST00000892380.1;ENST00000892381.1;ENST00000892382.1;ENST00000892383.1;ENST00000892384.1;ENST00000921026.1;ENST00000921027.1;ENST00000921028.1;ENST00000921029.1;ENST00000921030.1;ENST00000921031.1;ENST00000921032.1;ENST00000921033.1;ENST00000963443.1	17
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001096	chr1	11023418	11023529	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000120948.20	TARDBP	ENST00000240185.8;ENST00000315091.7;ENST00000639083.1;ENST00000881691.1;ENST00000913574.1;ENST00000913575.1;ENST00000913576.1;ENST00000913577.1;ENST00000958690.1;ENST00000958691.1	10
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001097	chr1	11023529	11023561	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000120948.20	TARDBP	ENST00000240185.8;ENST00000315091.7;ENST00000639083.1;ENST00000881691.1;ENST00000913574.1;ENST00000913575.1;ENST00000913576.1;ENST00000913577.1;ENST00000958690.1;ENST00000958691.1	10
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001098	chr1	11023561	11023582	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000120948.20	TARDBP	ENST00000240185.8;ENST00000315091.7;ENST00000639083.1;ENST00000881691.1;ENST00000913574.1;ENST00000913575.1;ENST00000913576.1;ENST00000913577.1;ENST00000958690.1;ENST00000958691.1	10
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001099	chr1	11023582	11023625	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000120948.20	TARDBP	ENST00000240185.8;ENST00000315091.7;ENST00000639083.1;ENST00000881691.1;ENST00000913574.1;ENST00000913575.1;ENST00000913576.1;ENST00000913577.1;ENST00000958690.1;ENST00000958691.1	10
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001101	chr1	11023841	11023902	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000120948.20	TARDBP	ENST00000240185.8;ENST00000315091.7;ENST00000881691.1;ENST00000913574.1;ENST00000913575.1;ENST00000913576.1;ENST00000913577.1;ENST00000958690.1;ENST00000958691.1	9
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001102	chr1	11024671	11024713	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000120948.20	TARDBP	ENST00000240185.8;ENST00000913574.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001103	chr1	11024869	11024906	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000120948.20	TARDBP	ENST00000240185.8;ENST00000913574.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001181	chr1	11980461	11980481	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000116688.19	MFN2	ENST00000235329.10;ENST00000444836.5;ENST00000674548.1;ENST00000674658.1;ENST00000674817.1;ENST00000674910.1;ENST00000675053.1;ENST00000675113.1;ENST00000675231.1;ENST00000675298.1;ENST00000675817.1;ENST00000675919.1;ENST00000676293.1;ENST00000898883.1;ENST00000898884.1;ENST00000898885.1;ENST00000898887.1;ENST00000898888.1;ENST00000898889.1;ENST00000898890.1;ENST00000898891.1;ENST00000898892.1;ENST00000898893.1;ENST00000898894.1;ENST00000898895.1;ENST00000917332.1;ENST00000967393.1;ENST00000967394.1;ENST00000967395.1;ENST00000967396.1;ENST00000967397.1;ENST00000967398.1;ENST00000967399.1;ENST00000967400.1;ENST00000967401.1;ENST00000967402.1;ENST00000967403.1;ENST00000967404.1;ENST00000967405.1;ENST00000967406.1;ENST00000967407.1;ENST00000967408.1;ENST00000967409.1;ENST00000967410.1;ENST00000967411.1;ENST00000967412.1;ENST00000967413.1	47
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001193	chr1	12012242	12012274	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000116688.19	MFN2	ENST00000235329.10;ENST00000444836.5;ENST00000674548.1;ENST00000674658.1;ENST00000674817.1;ENST00000674910.1;ENST00000675053.1;ENST00000675113.1;ENST00000675231.1;ENST00000675817.1;ENST00000675919.1;ENST00000676293.1;ENST00000898883.1;ENST00000898884.1;ENST00000898885.1;ENST00000898886.1;ENST00000898887.1;ENST00000898888.1;ENST00000898889.1;ENST00000898890.1;ENST00000898891.1;ENST00000898892.1;ENST00000898893.1;ENST00000898894.1;ENST00000898895.1;ENST00000898896.1;ENST00000898897.1;ENST00000898898.1;ENST00000898899.1;ENST00000898900.1;ENST00000917332.1;ENST00000967393.1;ENST00000967394.1;ENST00000967395.1;ENST00000967396.1;ENST00000967397.1;ENST00000967398.1;ENST00000967399.1;ENST00000967400.1;ENST00000967401.1;ENST00000967402.1;ENST00000967403.1;ENST00000967404.1;ENST00000967405.1;ENST00000967406.1;ENST00000967407.1;ENST00000967408.1;ENST00000967409.1;ENST00000967410.1;ENST00000967411.1;ENST00000967412.1;ENST00000967413.1;ENST00000967414.1;ENST00000967415.1;ENST00000967416.1;ENST00000967418.1;ENST00000967419.1	57
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001299	chr1	12510529	12510595	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000048707.15	VPS13D	ENST00000543766.2;ENST00000613099.4;ENST00000620676.6	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001316	chr1	12617642	12617713	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000162496.11	DHRS3	ENST00000616661.5;ENST00000875271.1;ENST00000875272.1;ENST00000946018.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001327	chr1	13823267	13823366	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000116731.23	PRDM2	ENST00000235372.11;ENST00000311066.10;ENST00000376048.9;ENST00000503842.5;ENST00000505823.5	5
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001358	chr1	15065813	15065959	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000189337.17	KAZN	ENST00000361144.9;ENST00000400798.6	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001359	chr1	15065959	15066018	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000189337.17	KAZN	ENST00000361144.9;ENST00000400798.6	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001364	chr1	15429882	15429936	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000142634.14	EFHD2	ENST00000375980.9;ENST00000906256.1;ENST00000906257.1;ENST00000968587.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001393	chr1	15656573	15656678	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000197312.13	DDI2	ENST00000480945.6	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001397	chr1	15663393	15663485	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000197312.13	DDI2	ENST00000480945.6;ENST00000711098.1;ENST00000711099.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001417	chr1	15808826	15808874	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000233954.7	UQCRHL	ENST00000483273.2	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001489	chr1	16459702	16459738	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000157191.21	NECAP2	ENST00000337132.10;ENST00000443980.6;ENST00000893001.1;ENST00000893002.1;ENST00000916911.1;ENST00000916912.1;ENST00000966887.1;ENST00000966888.1	8
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001551	chr1	19074796	19074841	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000127481.15	UBR4	ENST00000375224.1;ENST00000375225.7;ENST00000375254.8	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001570	chr1	19104110	19104178	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000127481.15	UBR4	ENST00000375224.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001571	chr1	19104609	19104660	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000127481.15	UBR4	ENST00000375224.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001653	chr1	19219096	19219225	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000127463.17	EMC1	ENST00000375199.7;ENST00000375208.7;ENST00000477853.6;ENST00000688219.1;ENST00000690732.1;ENST00000690823.1;ENST00000911101.1;ENST00000911102.1;ENST00000911103.1;ENST00000911104.1;ENST00000911105.1;ENST00000911106.1;ENST00000911107.1;ENST00000911108.1;ENST00000911109.1;ENST00000933101.1;ENST00000933102.1;ENST00000933103.1;ENST00000933104.1;ENST00000933105.1;ENST00000933106.1;ENST00000933107.1;ENST00000933108.1;ENST00000933109.1;ENST00000960178.1;ENST00000960179.1;ENST00000960180.1;ENST00000960181.1;ENST00000960182.1;ENST00000960183.1	30
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001685	chr1	19339020	19339088	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000077549.20	CAPZB	ENST00000264202.8;ENST00000264203.7;ENST00000375142.6;ENST00000898917.1;ENST00000898918.1;ENST00000898919.1;ENST00000898920.1;ENST00000915219.1;ENST00000915220.1;ENST00000915221.1;ENST00000943720.1	11
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001686	chr1	19339088	19339146	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000077549.20	CAPZB	ENST00000264202.8;ENST00000264203.7;ENST00000375142.6;ENST00000898917.1;ENST00000898918.1;ENST00000898919.1;ENST00000898920.1;ENST00000915219.1;ENST00000915220.1;ENST00000915221.1;ENST00000915222.1;ENST00000943720.1;ENST00000943721.1	13
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001732	chr1	19909517	19909682	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000169914.7	OTUD3	ENST00000375120.4;ENST00000916790.1;ENST00000916791.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001738	chr1	20652268	20652302	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000244038.11	DDOST	ENST00000415136.6;ENST00000602624.7	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001752	chr1	20774250	20774375	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000127483.21	HP1BP3	ENST00000375003.6	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001856	chr1	21651412	21651427	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000076864.22	RAP1GAP	ENST00000877892.1;ENST00000877893.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001857	chr1	21651494	21651647	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000076864.22	RAP1GAP	ENST00000877892.1;ENST00000877893.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001884	chr1	21728557	21728666	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000090686.17	USP48	ENST00000421625.6	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001955	chr1	22053625	22053668	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000070831.19	CDC42	ENST00000662562.2;ENST00000695796.1;ENST00000963900.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001959	chr1	22066465	22066514	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000070831.19	CDC42	ENST00000695800.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001966	chr1	22076609	22076684	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000070831.19	CDC42	ENST00000695802.1	1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001971	chr1	22087089	22087128	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000070831.19	CDC42	ENST00000667384.2;ENST00000695859.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001972	chr1	22088135	22088245	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000070831.19	CDC42	ENST00000667384.2;ENST00000695859.1	2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001976	chr1	22090539	22090638	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000070831.19;ENSG00000289694.1	CDC42;ENSG00000289694	ENST00000315554.15;ENST00000667384.2;ENST00000695855.1;ENST00000695857.1;ENST00000695859.1;ENST00000695860.1	6
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002025	chr1	23084958	23085064	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000169641.16	LUZP1	ENST00000302291.9;ENST00000471849.6;ENST00000475164.3;ENST00000706844.2;ENST00000713666.1	5
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002059	chr1	23337768	23337840	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000125944.23	HNRNPR	ENST00000476451.3;ENST00000478691.5;ENST00000606561.5	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002099	chr1	23788062	23788104	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000057757.11	PITHD1	ENST00000246151.9;ENST00000374524.1;ENST00000873427.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002101	chr1	23792677	23792732	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000011009.13	LYPLA2	ENST00000374514.8;ENST00000905307.1;ENST00000905308.1;ENST00000905309.1;ENST00000905310.1;ENST00000905312.1;ENST00000905314.1;ENST00000905316.1;ENST00000905317.1;ENST00000905318.1;ENST00000905319.1;ENST00000926742.1;ENST00000926743.1;ENST00000926744.1;ENST00000926745.1;ENST00000926746.1;ENST00000957285.1;ENST00000957286.1	18
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002188	chr1	25242510	25242656	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000117616.19	RSRP1	ENST00000243189.12;ENST00000879800.1;ENST00000879801.1;ENST00000879802.1;ENST00000917616.1	5
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002237	chr1	25567874	25567960	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000157978.14	LDLRAP1	ENST00000374338.5;ENST00000894922.1;ENST00000894923.1;ENST00000894924.1;ENST00000894925.1;ENST00000915364.1;ENST00000960394.1	7
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002240	chr1	25821071	25821096	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000117640.19	MTFR1L	ENST00000859615.1;ENST00000931849.1;ENST00000956484.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002241	chr1	25821141	25821176	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000117640.19	MTFR1L	ENST00000859615.1;ENST00000931849.1;ENST00000956484.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002242	chr1	25821207	25821286	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000117640.19	MTFR1L	ENST00000859615.1;ENST00000931849.1;ENST00000956484.1	3
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002243	chr1	25821899	25821938	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000117640.19	MTFR1L	ENST00000466284.1;ENST00000859615.1;ENST00000931849.1;ENST00000956486.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002244	chr1	25821986	25822027	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000117640.19	MTFR1L	ENST00000466284.1;ENST00000859615.1;ENST00000931849.1;ENST00000956486.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002374	chr1	26780786	26780817	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000117713.22	ARID1A	ENST00000324856.13;ENST00000430799.7;ENST00000457599.7;ENST00000850904.1	4
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002375	chr1	26780817	26780877	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	utr	ENSG00000117713.22	ARID1A	ENST00000324856.13;ENST00000430799.7;ENST00000850904.1	3
