peak_id	chrom	start	end	score	strand	target_label	biosample_term_name	experiment_accession	selected_file_accession	primary_region_class	overlap_gene_ids	overlap_gene_names	overlap_transcript_ids	n_primary_region_features
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005263	chr1	65255275	65255290	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000116675.16	DNAJC6		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005264	chr1	65255638	65255708	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000116675.16	DNAJC6		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005265	chr1	65255899	65255957	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000116675.16	DNAJC6		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005267	chr1	65258689	65258770	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000116675.16	DNAJC6		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005268	chr1	65258830	65258846	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000116675.16	DNAJC6		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005270	chr1	65260697	65260739	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000116675.16	DNAJC6		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005271	chr1	65262963	65263007	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000116675.16	DNAJC6		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005272	chr1	65263329	65263354	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000116675.16	DNAJC6		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005273	chr1	65263865	65263885	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000116675.16	DNAJC6		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0005276	chr1	65264395	65264423	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000116675.16	DNAJC6		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0007941	chr1	156755960	156756003	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000143294.16;ENSG00000143321.19	HDGF;PRCC		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0009878	chr1	206673182	206673230	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000143479.18	DYRK3		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0009930	chr1	207379442	207379480	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000196352.19	CD55		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0010275	chr1	219748074	219748089	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000196660.13	SLC30A10		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0010455	chr1	224445243	224445252	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000143786.9	CNIH3		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0010457	chr1	224457169	224457192	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000143786.9	CNIH3		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0010459	chr1	224458164	224458209	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000143786.9	CNIH3		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0011348	chr1	244846529	244846557	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000153187.22	HNRNPU		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0011349	chr1	244846603	244846629	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000153187.22	HNRNPU		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0011350	chr1	244846669	244846704	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000153187.22	HNRNPU		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0011354	chr1	244850196	244850222	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000153187.22	HNRNPU		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012158	chr2	10141854	10141893	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012160	chr2	10144027	10144085	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012161	chr2	10144170	10144200	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012162	chr2	10148446	10148473	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012164	chr2	10156631	10156707	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012165	chr2	10157980	10158086	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012166	chr2	10158991	10159018	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012167	chr2	10160053	10160085	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012168	chr2	10160232	10160260	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012169	chr2	10161083	10161134	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012171	chr2	10162246	10162290	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012172	chr2	10162446	10162489	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012173	chr2	10163158	10163179	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012175	chr2	10167733	10167771	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012179	chr2	10194138	10194193	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012183	chr2	10206817	10206853	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012184	chr2	10207811	10207849	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012187	chr2	10211369	10211421	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000171848.17	RRM2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0012619	chr2	20599586	20599621	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000118960.14	HS1BP3		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014042	chr2	60091978	60092021	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000233891.9	ENSG00000233891		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014383	chr2	68731098	68731155	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000163219.12	ARHGAP25		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015978	chr2	121746480	121746491	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000211460.13	TSN		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0016688	chr2	151484182	151484230	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000080345.19	RIF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0016696	chr2	151796490	151796549	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000162980.18	ARL5A		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0016774	chr2	157731583	157731609	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000234584.2	ENSG00000234584		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0017707	chr2	180971883	180971928	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000170035.17	UBE2E3		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0017724	chr2	181063880	181063908	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000170035.17	UBE2E3		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018448	chr2	208549543	208549610	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018449	chr2	208572091	208572157	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018450	chr2	208582922	208582952	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018451	chr2	208597328	208597418	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018452	chr2	208597512	208597545	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018453	chr2	208597573	208597587	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018454	chr2	208619829	208619877	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018455	chr2	208634635	208634683	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018456	chr2	208657930	208657965	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018457	chr2	208668170	208668177	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018458	chr2	208668177	208668200	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018459	chr2	208676957	208676987	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018460	chr2	208677028	208677099	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018461	chr2	208677504	208677524	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018462	chr2	208679517	208679581	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018463	chr2	208679622	208679758	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018464	chr2	208685419	208685442	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018465	chr2	208687953	208687978	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018466	chr2	208690270	208690320	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018467	chr2	208690352	208690394	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018468	chr2	208706255	208706294	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018469	chr2	208708829	208708869	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018470	chr2	208709026	208709062	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018471	chr2	208716373	208716442	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018472	chr2	208726513	208726533	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018473	chr2	208728533	208728569	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018474	chr2	208728886	208728943	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018475	chr2	208730427	208730454	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018476	chr2	208730493	208730530	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018477	chr2	208731392	208731441	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018478	chr2	208731697	208731737	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018479	chr2	208733040	208733101	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018480	chr2	208736722	208736793	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018481	chr2	208738023	208738060	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018482	chr2	208738503	208738572	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018483	chr2	208756753	208756822	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018484	chr2	208767116	208767131	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018485	chr2	208767185	208767246	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018486	chr2	208768946	208769038	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018487	chr2	208769849	208769883	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018488	chr2	208799398	208799460	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018489	chr2	208799782	208799836	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0018490	chr2	208809485	208809511	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144407.10	PTH2R		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019348	chr2	239915820	239915855	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000130414.14	NDUFA10		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019609	chr3	3901089	3901132	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019624	chr3	4338195	4338222	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019629	chr3	4361027	4361061	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000144455.15	SUMF1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019840	chr3	8780857	8780921	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000070950.11;ENSG00000182533.7	CAV3;RAD18		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019842	chr3	8831900	8831951	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000070950.11;ENSG00000182533.7	CAV3;RAD18		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019844	chr3	8869546	8869589	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000070950.11	RAD18		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019845	chr3	8869637	8869664	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000070950.11	RAD18		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0019846	chr3	8869819	8869871	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000070950.11	RAD18		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0021233	chr3	38528103	38528137	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000157036.14	EXOG		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0021234	chr3	38530405	38530427	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000157036.14	EXOG		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0021236	chr3	38535628	38535714	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000157036.14	EXOG		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0021419	chr3	43365267	43365296	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000160746.14;ENSG00000163788.15	ANO10;SNRK		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0022516	chr3	58726448	58726492	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000163689.22	CFAP20DC		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0022517	chr3	58726539	58726570	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000163689.22	CFAP20DC		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0022518	chr3	58726738	58726801	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000163689.22	CFAP20DC		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0022519	chr3	58726822	58726871	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000163689.22	CFAP20DC		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0022520	chr3	58726922	58726941	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000163689.22	CFAP20DC		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0022521	chr3	58726981	58727034	1000	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000163689.22	CFAP20DC		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0024298	chr3	147035444	147035500	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000243620.3	ENSG00000243620		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0024400	chr3	152246710	152246771	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000152601.19;ENSG00000229619.6	MBNL1;MBNL1-AS1		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0024401	chr3	152246771	152246842	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000152601.19;ENSG00000229619.6	MBNL1;MBNL1-AS1		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0024402	chr3	152256080	152256112	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000152601.19;ENSG00000229619.6	MBNL1;MBNL1-AS1		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0024403	chr3	152257097	152257224	1000	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000152601.19;ENSG00000229619.6	MBNL1;MBNL1-AS1		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0024404	chr3	152260499	152260531	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000152601.19;ENSG00000229619.6	MBNL1;MBNL1-AS1		2
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0024582	chr3	157526975	157527041	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000197415.13	VEPH1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0024583	chr3	157528427	157528487	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000197415.13	VEPH1		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0025036	chr3	174465897	174465928	200	+	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000177694.16	NAALADL2		1
TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0026334	chr4	1632702	1632747	200	-	TARDBP	K562	ENCSR584TCR	ENCFF606RXB	gene	ENSG00000174137.14	FAM53A		1
