peak_id	chrom	start	end	score	strand	target_label	biosample_term_name	experiment_accession	selected_file_accession	primary_region_class	overlap_gene_ids	overlap_gene_names	overlap_transcript_ids	n_primary_region_features
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003380	chr1	28579775	28579797	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000197989.16;ENSG00000278274.1	SNHG12;SNORA61	ENST00000384581.1;ENST00000775063.1;ENST00000775065.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003381	chr1	28579797	28579826	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000197989.16;ENSG00000278274.1	SNHG12;SNORA61	ENST00000384581.1;ENST00000775063.1;ENST00000775065.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003384	chr1	28580407	28580512	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000197989.16;ENSG00000273544.1	SNHG12;SNORA44	ENST00000384584.1;ENST00000481220.6	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003385	chr1	28580918	28580957	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000274582.1;ENSG00000280498.1	SNORA16A	ENST00000384342.2;ENST00000628458.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003386	chr1	28580957	28580975	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000274582.1;ENSG00000280498.1	SNORA16A	ENST00000384342.2;ENST00000628458.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003390	chr1	28648617	28648643	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000229388.2;ENSG00000270103.3;ENSG00000274978.2	ENSG00000270103;RNU11;TAF12-DT	ENST00000387069.2;ENST00000602813.1;ENST00000833535.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003391	chr1	28648643	28648663	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000229388.2;ENSG00000270103.3;ENSG00000274978.2	ENSG00000270103;RNU11;TAF12-DT	ENST00000387069.2;ENST00000602813.1;ENST00000833535.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0003537	chr1	30936580	30936614	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000307336.1	ENSG00000307336	ENST00000825160.1;ENST00000825161.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004126	chr1	38089207	38089275	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000265596.1	MIR3659	ENST00000582606.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004293	chr1	40690459	40690506	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000272145.3	NFYC-AS1	ENST00000606277.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004294	chr1	40691304	40691428	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000272145.3	NFYC-AS1	ENST00000606277.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004436	chr1	42659093	42659132	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000285728.4	ENSG00000285728	ENST00000649886.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004693	chr1	44035370	44035398	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000308853.1	ENSG00000308853	ENST00000836870.1;ENST00000836871.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004694	chr1	44035429	44035485	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000308853.1	ENSG00000308853	ENST00000836871.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004695	chr1	44035516	44035542	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000308853.1	ENSG00000308853	ENST00000836871.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004994	chr1	44731065	44731098	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000200169.2	RNU5D-1	ENST00000363299.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0004997	chr1	44775873	44775930	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000264294.1;ENSG00000299627.1	ENSG00000299627;SNORD55	ENST00000581525.1;ENST00000765230.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0005000	chr1	44776500	44776538	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000200913.1	SNORD46	ENST00000364043.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0005001	chr1	44777869	44777908	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000202031.1	SNORD38A	ENST00000365161.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0005002	chr1	44778391	44778458	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000207421.1;ENSG00000281859.1	SNORD38B	ENST00000384690.1;ENST00000625943.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0005306	chr1	50780535	50780572	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000230585.2	PHB1P12	ENST00000453979.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0005362	chr1	51461876	51461921	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000238140.1	ENSG00000238140	ENST00000424246.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0005551	chr1	53307417	53307487	1000	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000232762.1	ENSG00000232762	ENST00000446686.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0006599	chr1	75787069	75787080	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000206620.1	SNORD45C	ENST00000383893.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0006600	chr1	75787080	75787152	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000206620.1	SNORD45C	ENST00000383893.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0006601	chr1	75787884	75787972	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000207241.1	SNORD45A	ENST00000384512.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0006603	chr1	75789477	75789548	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000201487.1	SNORD45B	ENST00000364617.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0006917	chr1	89546218	89546254	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000297773.1	ENSG00000297773	ENST00000750878.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0006923	chr1	89626936	89626989	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000231999.9	LRRC8C-DT	ENST00000666432.3	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0006952	chr1	89853911	89853989	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000302992.1	ENSG00000302992	ENST00000790893.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0006953	chr1	89854139	89854183	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000302992.1	ENSG00000302992	ENST00000790893.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007227	chr1	92837286	92837337	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000206680.1	SNORD21	ENST00000383953.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007228	chr1	92837337	92837361	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000206680.1	SNORD21	ENST00000383953.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007233	chr1	92840797	92840850	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000207523.1	SNORA66	ENST00000384792.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007356	chr1	93847619	93847639	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000260464.1	ENSG00000260464	ENST00000565336.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007357	chr1	93847639	93847661	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000260464.1	ENSG00000260464	ENST00000565336.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007581	chr1	100265716	100265784	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000224616.5	RTCA-AS1	ENST00000670421.3	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007657	chr1	109100237	109100246	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2;ENST00000764982.1;ENST00000764983.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007658	chr1	109100246	109100252	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2;ENST00000764982.1;ENST00000764983.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007659	chr1	109100252	109100257	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2;ENST00000764982.1;ENST00000764983.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007660	chr1	109100257	109100261	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2;ENST00000764982.1;ENST00000764983.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007661	chr1	109100261	109100269	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2;ENST00000764982.1;ENST00000764983.1	4
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007662	chr1	109100269	109100273	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007663	chr1	109100273	109100276	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007664	chr1	109100276	109100279	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007665	chr1	109100279	109100287	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007666	chr1	109100287	109100291	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007667	chr1	109100291	109100299	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007668	chr1	109100299	109100310	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007669	chr1	109100310	109100321	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007670	chr1	109100321	109100328	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007671	chr1	109100328	109100331	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007672	chr1	109100331	109100335	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007673	chr1	109100335	109100363	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000270066.4;ENSG00000278249.1	ENSG00000270066;SCARNA2	ENST00000458748.1;ENST00000602755.2	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007834	chr1	110372834	110372870	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000224699.13	LAMTOR5-AS1	ENST00000767673.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0007836	chr1	110372933	110372990	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000224699.13	LAMTOR5-AS1	ENST00000767673.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0008120	chr1	116390977	116391047	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000203865.13	ATP1A1-AS1	ENST00000675742.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0008709	chr1	153945533	153945601	1000	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000289935.2;ENSG00000308776.1	ENSG00000289935;ENSG00000308776	ENST00000701843.2;ENST00000836316.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0008758	chr1	154329241	154329267	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000305636.1	ENSG00000305636	ENST00000812093.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0008845	chr1	155316861	155316924	200	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000225855.8	RUSC1-AS1	ENST00000446880.5;ENST00000543656.3;ENST00000746586.1	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0008918	chr1	155919907	155919956	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000207475.1	SNORA80E	ENST00000384744.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0008919	chr1	155919956	155920042	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000207475.1	SNORA80E	ENST00000384744.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0008922	chr1	155925958	155925985	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000280466.1;ENSG00000281394.1	SCARNA4	ENST00000625402.1;ENST00000629045.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0008923	chr1	155925985	155926085	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000280466.1;ENSG00000281394.1	SCARNA4	ENST00000625402.1;ENST00000629045.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0009033	chr1	156643570	156643636	1000	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000272405.1	ENSG00000272405	ENST00000605886.1	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0009366	chr1	165900680	165900706	1000	+	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000236364.4	ENSG00000236364	ENST00000455257.2	1
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0009673	chr1	173864149	173864217	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000234741.11	GAS5	ENST00000690941.2;ENST00000828023.1	2
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0009674	chr1	173864367	173864377	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000234741.11	GAS5	ENST00000685107.2;ENST00000690941.2;ENST00000691056.2	3
TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0009675	chr1	173864377	173864437	200	-	TARDBP	HepG2	ENCSR187VEQ	ENCFF626XAA	exon	ENSG00000234741.11	GAS5	ENST00000685107.2;ENST00000690941.2;ENST00000691056.2	3
